value,true_label,color,predicted_label,predicted_color
0.49248853052480795,1,green,1,green
0.3635282933388658,1,green,1,green
0.28004029703179945,1,green,1,green
0.004853246598881603,1,green,0,red
-0.10668295353906816,1,green,2,blue
-0.024970749494563946,1,green,0,red
0.3089036754058146,1,green,1,green
0.5153626031307901,1,green,1,green
0.44612575663996745,1,green,1,green
-0.03343081295110514,1,green,0,red
-0.16870835587536487,1,green,2,blue
0.09019982454442048,1,green,0,red
-0.31511308516408865,1,green,2,blue
0.21891834164309384,1,green,0,red
0.11146579650538796,1,green,0,red
-0.020721100803661234,1,green,0,red
-0.24950105260572122,1,green,2,blue
0.2558040142651967,1,green,0,red
-0.06849714665143532,1,green,0,red
-0.13053300023320658,1,green,2,blue
-0.49742040053128483,1,green,2,blue
0.052980053624588214,1,green,0,red
0.4624322729419009,1,green,1,green
0.51754348347483,1,green,1,green
0.0015441841652756513,1,green,0,red
-0.0832390469367424,1,green,2,blue
0.1805843101449176,1,green,0,red
-0.12825140355021425,1,green,2,blue
0.18677361140799004,1,green,0,red
0.294616795682693,1,green,1,green
0.4238927605383737,1,green,1,green
0.05635598761508718,1,green,0,red
0.05827917512404698,1,green,0,red
-0.09299051991891719,1,green,2,blue
-0.09433154214449824,1,green,2,blue
0.016273969608177986,1,green,0,red
0.2298910809013479,1,green,0,red
0.339615451412287,1,green,1,green
-0.07976297035239648,1,green,2,blue
0.4440998532114403,1,green,1,green
0.012101025132394576,1,green,0,red
0.09960083477333966,1,green,0,red
-0.04758459750348194,1,green,0,red
-0.4405598987375491,1,green,2,blue
0.34670707720439936,1,green,1,green
0.2758974698952266,1,green,1,green
0.02419061709318892,1,green,0,red
0.1421947825192118,1,green,0,red
0.18241376746260715,1,green,0,red
-0.2609442940252701,1,green,2,blue
-0.033603879984699235,1,green,0,red
0.27078369108692746,1,green,1,green
-0.15228965877367148,1,green,2,blue
0.16405885238222628,1,green,0,red
-0.17393946819113093,1,green,2,blue
0.21194580506052635,1,green,0,red
0.07623726574215267,1,green,0,red
-0.2301565789303923,1,green,2,blue
0.3342726043188549,1,green,1,green
-0.09182137216193997,1,green,2,blue
-0.08072766040441867,1,green,2,blue
0.12093356051630398,1,green,0,red
0.30775182297690024,1,green,1,green
-0.112314911296438,1,green,2,blue
0.11490141585744429,1,green,0,red
0.19043806591058832,1,green,0,red
0.30167997680449776,1,green,1,green
0.1465734495618576,1,green,0,red
0.05427323799642218,1,green,0,red
-0.12110977546794272,1,green,2,blue
0.12618300414669134,1,green,0,red
-0.10293960853983758,1,green,2,blue
-0.5449232509915922,1,green,2,blue
0.2194191576467542,1,green,0,red
0.289330331971141,1,green,1,green
-0.4691228035073624,1,green,2,blue
-0.12999261995731157,1,green,2,blue
0.2278950407005127,1,green,0,red
0.5967759916052165,1,green,1,green
0.07904914462189434,1,green,0,red
-0.01611298368730206,1,green,0,red
0.1049169244651287,1,green,0,red
0.38219487769482735,1,green,1,green
-0.05963678600749908,1,green,0,red
-0.03914919130705459,1,green,0,red
0.03871748895994055,1,green,0,red
-0.11882684701257042,1,green,2,blue
0.10952962110266405,1,green,0,red
0.46589854879690484,1,green,1,green
0.19101964231743962,1,green,0,red
0.020919493026046305,1,green,0,red
0.058396334072344486,1,green,0,red
-0.29437435529339534,1,green,2,blue
0.25239879860601544,1,green,0,red
0.07122384414468763,1,green,0,red
0.04499078366987935,1,green,0,red
0.7955638796537282,1,green,1,green
0.16590515742503503,1,green,0,red
-0.08603223105772104,1,green,2,blue
-0.026110664937090928,1,green,0,red
0.33774722233205,1,green,1,green
0.17281846106119847,1,green,0,red
-0.2304973913063752,1,green,2,blue
0.3000171161453198,1,green,1,green
-0.04174706040784845,1,green,0,red
0.5672161938135847,1,green,1,green
0.3156662170340877,1,green,1,green
0.018103994401539827,1,green,0,red
0.40804243586708966,1,green,1,green
0.12590539509802923,1,green,0,red
0.24954382466322483,1,green,0,red
0.22607678062230077,1,green,0,red
-0.13284163027327545,1,green,2,blue
-0.0342878522420539,1,green,0,red
0.354264357949448,1,green,1,green
-0.003761050916034278,1,green,0,red
0.043903660472034436,1,green,0,red
-0.16053652087370857,1,green,2,blue
0.22910091695306772,1,green,0,red
0.5572274975357702,1,green,1,green
-0.16694882245593637,1,green,2,blue
0.0687934496492366,1,green,0,red
0.4611128328713781,1,green,1,green
0.0394582022933081,1,green,0,red
0.1710627507454015,1,green,0,red
-0.1527761800359213,1,green,2,blue
0.2077958633563033,1,green,0,red
0.06263337871266925,1,green,0,red
0.2829802770213062,1,green,1,green
0.34448039105720685,1,green,1,green
0.6529192106701575,1,green,1,green
0.20096420318098068,1,green,0,red
0.1639647047176753,1,green,0,red
0.16386879646774,1,green,0,red
-0.007225090586905833,1,green,0,red
0.16235517629687207,1,green,0,red
0.023037979312099686,1,green,0,red
0.18531467239302468,1,green,0,red
0.44009040134846666,1,green,1,green
-0.0950560015460221,1,green,2,blue
0.32905048695983796,1,green,1,green
0.3513196138852821,1,green,1,green
0.05528948853653041,1,green,0,red
-0.39778172431403375,1,green,2,blue
-0.035320548121575694,1,green,0,red
0.4177895882624949,1,green,1,green
0.13071883970648576,1,green,0,red
-0.08896436360681977,1,green,2,blue
-0.026903547598032797,1,green,0,red
0.3066917865972538,1,green,1,green
0.20353676216035216,1,green,0,red
0.0026637127485025225,1,green,0,red
0.03813209449789241,1,green,0,red
-0.036617029943169205,1,green,0,red
-0.11533892882182858,1,green,2,blue
0.4441469120156339,1,green,1,green
0.04726470588226685,1,green,0,red
0.39878946647192826,1,green,1,green
0.4205860743331485,1,green,1,green
0.3543918045382562,1,green,1,green
-0.01712155992023394,1,green,0,red
0.1849094286541351,1,green,0,red
0.11729155063672171,1,green,0,red
-0.08278185627608256,1,green,2,blue
0.22126578753747095,1,green,0,red
-0.19112520969945423,1,green,2,blue
0.3818049761615019,1,green,1,green
0.007076604799434109,1,green,0,red
0.18649051193521635,1,green,0,red
0.12898130796232773,1,green,0,red
0.06728690426718206,1,green,0,red
0.23801558383452492,1,green,0,red
-0.02872509891832773,1,green,0,red
0.29227148998734265,1,green,1,green
-0.21759254642953627,1,green,2,blue
0.136190673362208,1,green,0,red
0.5724577656254616,1,green,1,green
-0.11675038574282709,1,green,2,blue
-0.0383761407175575,1,green,0,red
0.21678807331227856,1,green,0,red
0.0952722578382961,1,green,0,red
0.15168912938092724,1,green,0,red
0.20858574061602952,1,green,0,red
0.2229515634227318,1,green,0,red
0.31631278789960826,1,green,1,green
0.19205152172582576,1,green,0,red
0.028334127762862336,1,green,0,red
0.22620281589413538,1,green,0,red
0.5212250573089913,1,green,1,green
0.03367061850602719,1,green,0,red
-0.07513680382337502,1,green,2,blue
0.3843209731020874,1,green,1,green
0.09384401199297424,1,green,0,red
-0.42520229699425355,1,green,2,blue
0.3170769730184916,1,green,1,green
0.011092711404439987,1,green,0,red
0.10653260442560554,1,green,0,red
0.1356296473464409,1,green,0,red
0.15698781907456993,1,green,0,red
0.2920707285633042,1,green,1,green
0.01035762733508342,1,green,0,red
0.22937468195990976,1,green,0,red
0.03779994650144465,1,green,0,red
0.26807377776378183,1,green,0,red
0.19103803837479277,1,green,0,red
-0.09527415045826021,1,green,2,blue
0.3009777047007605,1,green,1,green
-0.02634361023897655,1,green,0,red
0.25995272643728606,1,green,0,red
0.18667073502503803,1,green,0,red
0.47437199919676043,1,green,1,green
0.06919582747310872,1,green,0,red
0.05139154351257463,1,green,0,red
0.06199308908819312,1,green,0,red
-0.007361751646918158,1,green,0,red
0.2434239953580254,1,green,0,red
-0.22370528313197532,1,green,2,blue
-0.13279162541513173,1,green,2,blue
-0.14204189232164502,1,green,2,blue
0.2731664194289403,1,green,1,green
0.49746037910703217,1,green,1,green
0.11344440390485726,1,green,0,red
0.09506890201919366,1,green,0,red
0.12826961076727783,1,green,0,red
0.31733175828656585,1,green,1,green
-0.1461227620021595,1,green,2,blue
0.10823182362322781,1,green,0,red
0.2938087408182656,1,green,1,green
0.17561420942747033,1,green,0,red
0.11839654222515267,1,green,0,red
0.3123465167309636,1,green,1,green
-0.4601628382047787,1,green,2,blue
0.26261513545221926,1,green,0,red
-0.01275839042195695,1,green,0,red
-0.28830680985060664,1,green,2,blue
0.17555868933390903,1,green,0,red
0.4307514291231787,1,green,1,green
0.04677546594452313,1,green,0,red
0.3269800108569809,1,green,1,green
0.4446125757150543,1,green,1,green
0.44379103660755814,1,green,1,green
0.4430623647859662,1,green,1,green
0.24385779887823886,1,green,0,red
0.15993469999365323,1,green,0,red
-0.3057460048396387,1,green,2,blue
0.06464765377018969,1,green,0,red
-0.06602303181863824,1,green,0,red
0.6190754068993632,1,green,1,green
0.10811466777619931,1,green,0,red
0.17510962422814896,1,green,0,red
0.17984355469899832,1,green,0,red
0.14193373568269982,1,green,0,red
0.493655928539229,1,green,1,green
-0.024494416461199972,1,green,0,red
0.1063505425453417,1,green,0,red
-0.05100275344692656,1,green,0,red
-0.14691774863182291,1,green,2,blue
0.004386129574198053,1,green,0,red
0.08563138649357377,1,green,0,red
-0.04200009836263758,1,green,0,red
-0.06860068900447508,1,green,0,red
-0.18182311351147562,1,green,2,blue
0.10156693917583587,1,green,0,red
-0.24053133878682736,1,green,2,blue
0.22546383366728942,1,green,0,red
0.11112356194331398,1,green,0,red
-0.22901592937924498,1,green,2,blue
0.07371430173506713,1,green,0,red
-0.05407867490302873,1,green,0,red
0.1525348818637151,1,green,0,red
0.4022656582228385,1,green,1,green
-0.3626957803841886,1,green,2,blue
0.17297743678086328,1,green,0,red
0.05019920856166411,1,green,0,red
0.24790294018762826,1,green,0,red
0.13320061275501466,1,green,0,red
-0.04989428126468892,1,green,0,red
0.04488058696901902,1,green,0,red
-0.056464561713097924,1,green,0,red
0.31741683357934247,1,green,1,green
0.08633227763071219,1,green,0,red
0.4876442842629374,1,green,1,green
0.10198682685861622,1,green,0,red
-0.1044248559196991,1,green,2,blue
-0.22870859448786277,1,green,2,blue
-0.2662247004183622,1,green,2,blue
-0.21514035058713732,1,green,2,blue
0.15463511106335018,1,green,0,red
0.20968474220103656,1,green,0,red
-0.2958680712126448,1,green,2,blue
0.31721315381840365,1,green,1,green
0.02411020715261357,1,green,0,red
0.10728942080263429,1,green,0,red
0.45263358011399113,1,green,1,green
0.33442330119350056,1,green,1,green
0.07766676849027855,1,green,0,red
-0.12495864167836725,1,green,2,blue
-0.37610348778619523,1,green,2,blue
-0.09155825574348318,1,green,2,blue
0.01297771980150663,1,green,0,red
-0.07962800273141889,1,green,2,blue
0.1027008003293263,1,green,0,red
0.14318809362978374,1,green,0,red
0.00459730583428207,1,green,0,red
-0.010972116356129963,1,green,0,red
0.1315167387145915,1,green,0,red
0.18306044577534714,1,green,0,red
-0.13917300987398845,1,green,2,blue
0.3746293955491763,1,green,1,green
0.1036196783790048,1,green,0,red
0.11245841151432151,1,green,0,red
0.22702056899206371,1,green,0,red
0.12097193227237492,1,green,0,red
0.2815526956848021,1,green,1,green
0.11990315389260925,1,green,0,red
-0.028165315228584023,1,green,0,red
0.214869463405516,1,green,0,red
-0.20399513332296287,1,green,2,blue
0.07917515267049557,1,green,0,red
0.09984657587142494,1,green,0,red
0.08541322452610323,1,green,0,red
0.05393202773325277,1,green,0,red
-0.3358327990318093,1,green,2,blue
-0.013063969715931448,1,green,0,red
0.09818203994399273,1,green,0,red
0.08840581252217247,1,green,0,red
-0.10627229557955224,1,green,2,blue
0.395585868476941,1,green,1,green
-0.0856069841952527,1,green,2,blue
0.34094563306462516,1,green,1,green
0.21304664703117693,1,green,0,red
-0.07391262055492415,1,green,2,blue
0.48221968840140483,1,green,1,green
-0.20429429545763442,1,green,2,blue
0.2685148227412487,1,green,0,red
0.3413565826584952,1,green,1,green
-0.014095226759800114,1,green,0,red
0.4576379651114621,1,green,1,green
0.056922611336929246,1,green,0,red
0.13296399031018408,1,green,0,red
0.11877476729691205,1,green,0,red
0.1012527495636168,1,green,0,red
0.28917788918644904,1,green,1,green
0.28925797395478026,1,green,1,green
-0.2628374264237706,1,green,2,blue
0.41198706765965865,1,green,1,green
-0.23829868444404378,1,green,2,blue
0.2865057408277213,1,green,1,green
0.37669099132911826,1,green,1,green
-0.10886223418093682,1,green,2,blue
-0.013247363153631023,1,green,0,red
-0.1331983527780169,1,green,2,blue
0.03335840303170687,1,green,0,red
0.07691854676426482,1,green,0,red
0.22767975219634157,1,green,0,red
0.40097322716689127,1,green,1,green
0.3787347423071812,1,green,1,green
-0.0044825717028833395,1,green,0,red
0.020805595134601958,1,green,0,red
-0.3028898971827045,1,green,2,blue
-0.08076094386719955,1,green,2,blue
0.3572308789804479,1,green,1,green
0.4324267388882865,1,green,1,green
-0.21158479643555808,1,green,2,blue
-0.006581352585089281,1,green,0,red
0.09415744647764321,1,green,0,red
0.2038244508157527,1,green,0,red
-0.11637139482080638,1,green,2,blue
0.20941572150543047,1,green,0,red
-0.03266578443128691,1,green,0,red
0.06244441685385667,1,green,0,red
0.24049581287308966,1,green,0,red
0.11080452517758349,1,green,0,red
0.02790389427231424,1,green,0,red
0.05643676038676014,1,green,0,red
0.07503860729060194,1,green,0,red
0.007810186108927503,1,green,0,red
0.09054038755335779,1,green,0,red
0.4366932702025632,1,green,1,green
0.20490712538450312,1,green,0,red
0.019383413170214817,1,green,0,red
0.2623031506994213,1,green,0,red
0.0005879672955012363,1,green,0,red
0.40384763761028086,1,green,1,green
0.1592230633973244,1,green,0,red
0.11558808434352676,1,green,0,red
0.16046005444355954,1,green,0,red
-0.23560231578588092,1,green,2,blue
-0.11125431368794617,1,green,2,blue
-0.20009480359469295,1,green,2,blue
0.17879574369050977,1,green,0,red
0.48269046713021896,1,green,1,green
0.6435053913532969,1,green,1,green
0.2603545679570194,1,green,0,red
0.19215091620045474,1,green,0,red
-0.3338985000050163,1,green,2,blue
-0.04097204595882804,1,green,0,red
-0.11685206115739769,1,green,2,blue
-0.07443894670136453,1,green,2,blue
0.02286794319944991,1,green,0,red
-0.013268307952636511,1,green,0,red
-0.3130270547595118,1,green,2,blue
0.23137617279644235,1,green,0,red
-0.17684058947706782,1,green,2,blue
0.1678401201073516,1,green,0,red
0.5334972822483254,1,green,1,green
-0.14581964061441322,1,green,2,blue
-0.4991046325274761,1,green,2,blue
0.07842065139009158,1,green,0,red
0.37832918371163526,1,green,1,green
0.5233062593555999,1,green,1,green
-0.15935357075755097,1,green,2,blue
0.21479289011962438,1,green,0,red
0.01366584514808869,1,green,0,red
0.09457634301344796,1,green,0,red
0.7041665494839398,1,green,1,green
-0.2594642453919436,1,green,2,blue
0.11063855524524702,1,green,0,red
0.2001360506670103,1,green,0,red
0.3818865916294759,1,green,1,green
0.12885942503292924,1,green,0,red
0.20212129885385652,1,green,0,red
0.06158715229156937,1,green,0,red
0.1265402339338928,1,green,0,red
0.04243763817769371,1,green,0,red
0.2564170572321166,1,green,0,red
0.06534816107781723,1,green,0,red
0.23288228490600366,1,green,0,red
0.11212449711116068,1,green,0,red
0.3261539698789447,1,green,1,green
0.11836359785699094,1,green,0,red
-0.3357591991013783,1,green,2,blue
0.4102441562036664,1,green,1,green
-0.06150828700014106,1,green,0,red
-0.05790325798514739,1,green,0,red
-0.020130385006365825,1,green,0,red
0.4003479739291963,1,green,1,green
-0.38377476652616654,1,green,2,blue
0.7826589906672152,1,green,1,green
0.3623544433623533,1,green,1,green
0.19353539513825446,1,green,0,red
0.13180041422995295,1,green,0,red
0.13132996075087183,1,green,0,red
0.2540008824112532,1,green,0,red
0.2680177351753808,1,green,0,red
0.1995206755276471,1,green,0,red
0.0767593105678992,1,green,0,red
0.0326735144504772,1,green,0,red
0.10739508913526659,1,green,0,red
0.06973505106495909,1,green,0,red
0.375624166834915,1,green,1,green
0.20843855306310669,1,green,0,red
-0.5355520711802305,1,green,2,blue
0.19947602290933678,1,green,0,red
0.131076471484383,1,green,0,red
0.10849192973548173,1,green,0,red
-0.02226571060784916,1,green,0,red
0.3836596030707847,1,green,1,green
0.28537648785985087,1,green,1,green
-0.05759258907266457,1,green,0,red
0.18153937269825526,1,green,0,red
-0.1076646913752136,1,green,2,blue
-0.24774694468326475,1,green,2,blue
-0.08844695169315574,1,green,2,blue
0.33379348549802373,1,green,1,green
0.29008824012856843,1,green,1,green
0.24669708803820428,1,green,0,red
0.31207137700630194,1,green,1,green
0.18656409964973622,1,green,0,red
-0.06692257120501698,1,green,0,red
0.21286679585402868,1,green,0,red
0.32552187428480517,1,green,1,green
0.310246103649261,1,green,1,green
0.36613666380413457,1,green,1,green
0.2878925833592928,1,green,1,green
0.14216079357333347,1,green,0,red
0.3870366863217144,1,green,1,green
0.14050498955061932,1,green,0,red
-0.13082027098999244,1,green,2,blue
0.04347943085403434,1,green,0,red
-0.1065497952899834,1,green,2,blue
0.2602274522475841,2,blue,0,red
0.40656421090936135,2,blue,1,green
0.2505804043063611,2,blue,0,red
0.3054991951035312,2,blue,1,green
0.056238871165732986,2,blue,0,red
0.4850818872345939,2,blue,1,green
0.4131771539833848,2,blue,1,green
0.250092192310915,2,blue,0,red
0.4808385505891902,2,blue,1,green
0.6110095911312239,2,blue,1,green
0.15364736479675328,2,blue,0,red
0.24603992337825153,2,blue,0,red
0.2237875067636676,2,blue,0,red
0.19286656320654572,2,blue,0,red
0.5057070719331486,2,blue,1,green
0.374505186342503,2,blue,1,green
0.3970610276699496,2,blue,1,green
0.05259520014783873,2,blue,0,red
0.5443521794823913,2,blue,1,green
0.17994281162673403,2,blue,0,red
0.43123899064203464,2,blue,1,green
0.47123036866779694,2,blue,1,green
0.603069352565121,2,blue,1,green
0.15942726297189336,2,blue,0,red
-0.10926463114154783,2,blue,2,blue
0.3889133360646174,2,blue,1,green
0.6980117033735624,2,blue,1,green
0.618071749742446,2,blue,1,green
0.4859365252585473,2,blue,1,green
0.3122994710268371,2,blue,1,green
0.5714034102427067,2,blue,1,green
0.22458358036628817,2,blue,0,red
0.5121466581724858,2,blue,1,green
0.4970914799006634,2,blue,1,green
0.6222932867978358,2,blue,1,green
0.8690813951361602,2,blue,1,green
0.47839888126763846,2,blue,1,green
0.32484678216889706,2,blue,1,green
0.3873086933715311,2,blue,1,green
0.05801826939736423,2,blue,0,red
0.23902809671808292,2,blue,0,red
0.2807773573142072,2,blue,1,green
0.3465786531365125,2,blue,1,green
0.4000361291381756,2,blue,1,green
0.22870336412384362,2,blue,0,red
0.6177717473074894,2,blue,1,green
0.38203747600461746,2,blue,1,green
0.398993606367305,2,blue,1,green
0.3094580756763689,2,blue,1,green
0.47285438707670807,2,blue,1,green
0.5780693515658493,2,blue,1,green
0.2861876032575564,2,blue,1,green
0.2766882552194813,2,blue,1,green
0.3736292300284863,2,blue,1,green
0.13127593355045278,2,blue,0,red
0.20896227650540103,2,blue,0,red
0.2695134183973845,2,blue,0,red
0.5601088223987529,2,blue,1,green
0.4410164467182083,2,blue,1,green
0.43533229112298627,2,blue,1,green
0.49812616429489676,2,blue,1,green
0.36847517026230703,2,blue,1,green
0.4894373119847455,2,blue,1,green
0.3763908381442031,2,blue,1,green
0.4691840277888223,2,blue,1,green
0.2723651360862939,2,blue,1,green
0.008898677597620239,2,blue,0,red
0.3855852909148992,2,blue,1,green
0.6175035157528923,2,blue,1,green
0.5340972611289115,2,blue,1,green
0.5800147957380637,2,blue,1,green
0.6470980808177603,2,blue,1,green
0.40691872340510243,2,blue,1,green
0.41000612594854785,2,blue,1,green
0.32972071426270866,2,blue,1,green
0.3621814046218582,2,blue,1,green
0.5014632404521799,2,blue,1,green
0.6073089206897154,2,blue,1,green
0.3462728433530649,2,blue,1,green
0.33470519503201174,2,blue,1,green
0.38596569621068216,2,blue,1,green
0.5536965811672883,2,blue,1,green
0.1479353614965574,2,blue,0,red
0.0008783531983985529,2,blue,0,red
0.3112293992652349,2,blue,1,green
0.2302420060004765,2,blue,0,red
0.3420693460166517,2,blue,1,green
0.36951670492472544,2,blue,1,green
0.3433649993095177,2,blue,1,green
0.6601983064828393,2,blue,1,green
0.45583055820996005,2,blue,1,green
0.42127526300020274,2,blue,1,green
0.504163064977039,2,blue,1,green
0.17733017656842115,2,blue,0,red
0.6214636560407272,2,blue,1,green
0.37041792198177237,2,blue,1,green
0.5613570509085294,2,blue,1,green
0.21765441040089678,2,blue,0,red
0.14403552532308142,2,blue,0,red
0.5459566887173812,2,blue,1,green
0.4281341040620523,2,blue,1,green
0.23134220958142543,2,blue,0,red
0.20928454700429516,2,blue,0,red
0.6072264271395089,2,blue,1,green
0.1886752365627557,2,blue,0,red
0.7123177986829481,2,blue,1,green
0.21605496102392532,2,blue,0,red
0.47702933087247856,2,blue,1,green
0.33371483346606856,2,blue,1,green
0.5471336660339949,2,blue,1,green
0.32679887182409906,2,blue,1,green
0.36369580403639173,2,blue,1,green
0.4088146260543522,2,blue,1,green
0.18483734190554002,2,blue,0,red
0.5767721302127727,2,blue,1,green
0.3277495332432506,2,blue,1,green
0.33894574004885664,2,blue,1,green
0.23635447569189627,2,blue,0,red
-0.08286097169083392,2,blue,2,blue
0.41349668783278853,2,blue,1,green
0.7853557477241144,2,blue,1,green
0.5507004808530991,2,blue,1,green
0.37120945062658894,2,blue,1,green
0.3762221109615904,2,blue,1,green
0.4315733435028142,2,blue,1,green
0.5121057834187025,2,blue,1,green
0.20692716699118285,2,blue,0,red
0.6322530885094751,2,blue,1,green
0.4817703496119451,2,blue,1,green
0.5074848931977064,2,blue,1,green
0.45077497371355946,2,blue,1,green
0.4521991009866099,2,blue,1,green
0.5054819626804997,2,blue,1,green
0.5257664847517828,2,blue,1,green
0.3571508664583345,2,blue,1,green
0.2718573823508361,2,blue,1,green
0.39154179586760496,2,blue,1,green
0.6464266167890739,2,blue,1,green
0.17649308672087305,2,blue,0,red
0.11924967439762821,2,blue,0,red
0.38050256308662844,2,blue,1,green
0.4467533141902236,2,blue,1,green
0.47658464011389834,2,blue,1,green
0.4264109720477996,2,blue,1,green
0.34519092340340646,2,blue,1,green
0.6087610984772451,2,blue,1,green
0.1407403659569897,2,blue,0,red
0.28904409549095916,2,blue,1,green
0.3467765809658515,2,blue,1,green
0.08135798420194322,2,blue,0,red
0.39854944867603254,2,blue,1,green
0.6994041490654954,2,blue,1,green
0.35810370165480154,2,blue,1,green
0.4522132680519199,2,blue,1,green
0.1626248323656754,2,blue,0,red
0.2801155880921779,2,blue,1,green
0.3619872224759886,2,blue,1,green
0.37606365027591515,2,blue,1,green
0.6120228796991749,2,blue,1,green
0.5413102188109251,2,blue,1,green
0.1981361066060432,2,blue,0,red
0.46987948357828513,2,blue,1,green
0.4846822646396494,2,blue,1,green
0.6372328389441723,2,blue,1,green
0.7145338016216398,2,blue,1,green
0.18292220931571473,2,blue,0,red
0.303204692419507,2,blue,1,green
0.2147346095406615,2,blue,0,red
0.3885976428359265,2,blue,1,green
0.4508667738761805,2,blue,1,green
0.6015232755553446,2,blue,1,green
0.4218581702849323,2,blue,1,green
0.3235158173501693,2,blue,1,green
0.4715112631391786,2,blue,1,green
0.21033502091954673,2,blue,0,red
0.7269096483605012,2,blue,1,green
0.12530305577346704,2,blue,0,red
0.43957725399893915,2,blue,1,green
0.7650138869519003,2,blue,1,green
0.35287468055769533,2,blue,1,green
0.41312095105781815,2,blue,1,green
0.29254744594935445,2,blue,1,green
0.33306143946481165,2,blue,1,green
0.5891857826759243,2,blue,1,green
0.02358012235449819,2,blue,0,red
0.7088251964604605,2,blue,1,green
0.16995810302357117,2,blue,0,red
0.38608020862898373,2,blue,1,green
0.27698080586358487,2,blue,1,green
0.5061419464683404,2,blue,1,green
0.11915304032297883,2,blue,0,red
0.4799474483744283,2,blue,1,green
0.7078420303118631,2,blue,1,green
0.182334872555743,2,blue,0,red
0.4331801135669017,2,blue,1,green
0.31185620842124434,2,blue,1,green
0.4722948913481616,2,blue,1,green
0.3682546559562535,2,blue,1,green
0.3037169035222763,2,blue,1,green
0.4517405947106583,2,blue,1,green
0.7497617164046321,2,blue,1,green
0.3782461172440013,2,blue,1,green
0.4903861208508826,2,blue,1,green
0.2222323586393467,2,blue,0,red
0.23617690644794376,2,blue,0,red
0.439113012697497,2,blue,1,green
0.6697397270166701,2,blue,1,green
0.43691392949592855,2,blue,1,green
0.3761461037293751,2,blue,1,green
0.43165947517574726,2,blue,1,green
0.23131776304420432,2,blue,0,red
0.5048920790226081,2,blue,1,green
0.5483202572869719,2,blue,1,green
0.3470432179368862,2,blue,1,green
0.28183337747236725,2,blue,1,green
0.45074301161769387,2,blue,1,green
0.3289826828640471,2,blue,1,green
0.34749280742410904,2,blue,1,green
0.7554808906102745,2,blue,1,green
0.3925423734099831,2,blue,1,green
0.37354902723019484,2,blue,1,green
0.24776623575346945,2,blue,0,red
0.4879699187970571,2,blue,1,green
0.3448806001428518,2,blue,1,green
0.32500189671159124,2,blue,1,green
0.5917468301215983,2,blue,1,green
0.6678821333022495,2,blue,1,green
0.2561201497691994,2,blue,0,red
0.0890195823634097,2,blue,0,red
0.5601132199237885,2,blue,1,green
0.31031003203725127,2,blue,1,green
0.5103094156339866,2,blue,1,green
0.07268819209276471,2,blue,0,red
0.5281706475211034,2,blue,1,green
0.21158489648966217,2,blue,0,red
0.5639398617132283,2,blue,1,green
0.36515234777993416,2,blue,1,green
0.27143241468577595,2,blue,1,green
0.338856767989961,2,blue,1,green
0.4815848928488304,2,blue,1,green
0.41109564283950184,2,blue,1,green
0.4673093268266199,2,blue,1,green
0.762364339938852,2,blue,1,green
0.1549522187620981,2,blue,0,red
0.6406890866757747,2,blue,1,green
0.41868896385563326,2,blue,1,green
0.27578854192978186,2,blue,1,green
0.21319922517698983,2,blue,0,red
0.36859517411686676,2,blue,1,green
0.6046624044266113,2,blue,1,green
0.3814767413501422,2,blue,1,green
0.6511587611896517,2,blue,1,green
0.18346931026747706,2,blue,0,red
0.39720440385786726,2,blue,1,green
0.18026934337748124,2,blue,0,red
0.46201413853681955,2,blue,1,green
0.5882919022110428,2,blue,1,green
0.3603160737148655,2,blue,1,green
-0.06071107210128768,2,blue,0,red
0.4177888158193725,2,blue,1,green
0.47483813852656165,2,blue,1,green
0.4773031566564379,2,blue,1,green
0.5878774753952796,2,blue,1,green
0.24388356939298383,2,blue,0,red
0.5164651620499231,2,blue,1,green
0.589952914843939,2,blue,1,green
0.05262169317535251,2,blue,0,red
0.4292498363627438,2,blue,1,green
0.35760160882992065,2,blue,1,green
0.3663898275038648,2,blue,1,green
0.42710526234523183,2,blue,1,green
0.3116768163711491,2,blue,1,green
0.26367270191675646,2,blue,0,red
0.3594312972561757,2,blue,1,green
0.1939980010846118,2,blue,0,red
0.2163404332575303,2,blue,0,red
0.5228421415405498,2,blue,1,green
0.18667892848500295,2,blue,0,red
0.510138986154564,2,blue,1,green
0.5266749540596783,2,blue,1,green
0.08881635389207565,2,blue,0,red
0.25846504100018863,2,blue,0,red
0.5811725199940552,2,blue,1,green
0.22583360621349025,2,blue,0,red
0.34551483711455405,2,blue,1,green
0.4506301127491418,2,blue,1,green
0.5566168291385482,2,blue,1,green
0.3085471692641072,2,blue,1,green
0.2884014962737651,2,blue,1,green
0.673948193281932,2,blue,1,green
0.6850595522736278,2,blue,1,green
0.5759168978797305,2,blue,1,green
0.3852754590555938,2,blue,1,green
0.28420380952277646,2,blue,1,green
0.21139071982514038,2,blue,0,red
0.5257563622867185,2,blue,1,green
0.4422883362797294,2,blue,1,green
0.6802038006508596,2,blue,1,green
0.49791418493609885,2,blue,1,green
0.1619272123970522,2,blue,0,red
0.5641252018583326,2,blue,1,green
0.26772199556920184,2,blue,0,red
0.29615793738500545,2,blue,1,green
0.4111879258564746,2,blue,1,green
0.7449627612478072,2,blue,1,green
0.8968475385440667,2,blue,1,green
0.47468553492492477,2,blue,1,green
0.41264605308134794,2,blue,1,green
0.5402280601248751,2,blue,1,green
